"id","order_id","product_id","quantity","total","updated_at","created_at"
"1887","809","3","1","10","2025-05-27 16:34:56","2025-05-27 16:34:56"
"1888","810","3","1","10","2025-05-27 16:35:22","2025-05-27 16:35:22"
"1889","810","8","2","120","2025-05-27 16:35:22","2025-05-27 16:35:22"
"1890","810","17","1","35","2025-05-27 16:35:22","2025-05-27 16:35:22"
"1891","811","9","2","30","2025-05-27 16:35:58","2025-05-27 16:35:58"
"1892","811","17","1","35","2025-05-27 16:35:58","2025-05-27 16:35:58"
"1893","811","22","1","20","2025-05-27 16:35:58","2025-05-27 16:35:58"
"1894","812","6","1","35","2025-05-27 16:36:16","2025-05-27 16:36:16"
"1895","812","15","1","40","2025-05-27 16:36:16","2025-05-27 16:36:16"
"1896","813","3","3","30","2025-05-27 16:36:45","2025-05-27 16:36:45"
"1897","814","3","2","20","2025-05-27 16:37:08","2025-05-27 16:37:08"
"1898","814","17","1","35","2025-05-27 16:37:08","2025-05-27 16:37:08"
"1899","815","3","3","30","2025-05-27 16:37:26","2025-05-27 16:37:26"
"1900","816","3","3","30","2025-05-27 16:37:43","2025-05-27 16:37:43"
"1901","816","8","1","60","2025-05-27 16:37:43","2025-05-27 16:37:43"
"1902","817","3","2","20","2025-05-27 16:38:02","2025-05-27 16:38:02"
"1903","818","3","3","30","2025-05-27 16:38:27","2025-05-27 16:38:27"
"1904","818","8","1","60","2025-05-27 16:38:27","2025-05-27 16:38:27"
"1905","818","17","1","35","2025-05-27 16:38:27","2025-05-27 16:38:27"
"1906","819","3","4","40","2025-05-27 16:39:08","2025-05-27 16:39:08"
"1907","819","13","1","20","2025-05-27 16:39:08","2025-05-27 16:39:08"
"1908","820","3","2","20","2025-05-27 16:40:03","2025-05-27 16:40:03"
"1909","820","9","1","15","2025-05-27 16:40:03","2025-05-27 16:40:03"
"1910","820","17","1","35","2025-05-27 16:40:03","2025-05-27 16:40:03"
"1911","820","22","1","20","2025-05-27 16:40:03","2025-05-27 16:40:03"
"1912","820","25","1","100","2025-05-27 16:40:03","2025-05-27 16:40:03"
"1913","821","3","2","20","2025-05-27 16:40:26","2025-05-27 16:40:26"
"1914","821","8","1","60","2025-05-27 16:40:26","2025-05-27 16:40:26"
"1915","821","17","1","35","2025-05-27 16:40:26","2025-05-27 16:40:26"
"1916","822","3","3","30","2025-05-27 16:40:48","2025-05-27 16:40:48"
"1917","822","8","1","60","2025-05-27 16:40:48","2025-05-27 16:40:48"
"1918","823","3","2","20","2025-05-27 16:41:06","2025-05-27 16:41:06"
"1919","824","3","3","30","2025-05-27 16:42:15","2025-05-27 16:42:15"
"1920","824","22","1","20","2025-05-27 16:42:15","2025-05-27 16:42:15"
"1921","825","3","4","40","2025-05-27 16:43:00","2025-05-27 16:43:00"
"1922","825","15","1","40","2025-05-27 16:43:00","2025-05-27 16:43:00"
"1923","825","22","1","20","2025-05-27 16:43:00","2025-05-27 16:43:00"
"1924","826","3","2","20","2025-05-27 16:43:18","2025-05-27 16:43:18"
"1925","826","22","1","20","2025-05-27 16:43:18","2025-05-27 16:43:18"
"1926","827","3","3","30","2025-05-27 16:43:58","2025-05-27 16:43:58"
"1927","827","7","3","30","2025-05-27 16:43:58","2025-05-27 16:43:58"
"1928","827","9","3","45","2025-05-27 16:43:58","2025-05-27 16:43:58"
"1929","827","15","2","80","2025-05-27 16:43:58","2025-05-27 16:43:58"
"1930","827","25","1","100","2025-05-27 16:43:58","2025-05-27 16:43:58"
"1931","828","3","35","350","2025-05-27 16:45:26","2025-05-27 16:45:26"
"1932","828","6","1","35","2025-05-27 16:45:26","2025-05-27 16:45:26"
"1933","828","7","3","30","2025-05-27 16:45:26","2025-05-27 16:45:26"
"1934","828","8","1","60","2025-05-27 16:45:26","2025-05-27 16:45:26"
"1935","828","15","3","120","2025-05-27 16:45:26","2025-05-27 16:45:26"
"1936","828","17","3","105","2025-05-27 16:45:26","2025-05-27 16:45:26"
"1937","828","22","6","120","2025-05-27 16:45:26","2025-05-27 16:45:26"
"1938","828","25","1","100","2025-05-27 16:45:26","2025-05-27 16:45:26"
"1939","828","27","2","20","2025-05-27 16:45:26","2025-05-27 16:45:26"
"1940","828","41","1","5","2025-05-27 16:45:26","2025-05-27 16:45:26"
"1941","829","7","1","10","2025-05-27 16:45:53","2025-05-27 16:45:53"
"1942","829","8","1","60","2025-05-27 16:45:53","2025-05-27 16:45:53"
"1943","829","9","1","15","2025-05-27 16:45:53","2025-05-27 16:45:53"
"1944","829","27","2","20","2025-05-27 16:45:53","2025-05-27 16:45:53"
"1945","830","17","1","35","2025-05-27 16:46:10","2025-05-27 16:46:10"
"1946","831","3","6","60","2025-05-27 16:46:30","2025-05-27 16:46:30"
"1947","832","3","2","20","2025-05-27 16:46:51","2025-05-27 16:46:51"
"1948","832","7","1","10","2025-05-27 16:46:51","2025-05-27 16:46:51"
"1949","832","8","1","60","2025-05-27 16:46:51","2025-05-27 16:46:51"
"1950","832","17","1","35","2025-05-27 16:46:51","2025-05-27 16:46:51"
"1951","833","3","3","30","2025-05-27 16:47:13","2025-05-27 16:47:13"
"1952","834","3","1","10","2025-05-27 16:47:29","2025-05-27 16:47:29"
"1953","834","7","1","10","2025-05-27 16:47:29","2025-05-27 16:47:29"
"1954","835","3","2","20","2025-05-27 16:47:55","2025-05-27 16:47:55"
"1955","835","17","1","35","2025-05-27 16:47:55","2025-05-27 16:47:55"
"1956","836","3","1","10","2025-05-27 16:48:24","2025-05-27 16:48:24"
"1957","837","7","1","10","2025-05-27 16:48:58","2025-05-27 16:48:58"
"1958","837","13","1","20","2025-05-27 16:48:58","2025-05-27 16:48:58"
"1959","838","3","2","20","2025-05-27 16:49:24","2025-05-27 16:49:24"
"1960","838","22","2","40","2025-05-27 16:49:24","2025-05-27 16:49:24"
"1961","839","3","4","40","2025-05-27 16:49:45","2025-05-27 16:49:45"
"1962","840","3","3","30","2025-05-27 16:50:01","2025-05-27 16:50:01"
"1963","841","3","3","30","2025-05-27 16:50:26","2025-05-27 16:50:26"
"1964","841","7","1","10","2025-05-27 16:50:26","2025-05-27 16:50:26"
"1965","841","22","1","20","2025-05-27 16:50:26","2025-05-27 16:50:26"
"1966","842","3","4","40","2025-05-27 16:51:05","2025-05-27 16:51:05"
"1967","843","3","15","150","2025-05-27 16:51:53","2025-05-27 16:51:53"
"1968","843","8","1","60","2025-05-27 16:51:53","2025-05-27 16:51:53"
"1969","843","17","2","70","2025-05-27 16:51:53","2025-05-27 16:51:53"
"1970","844","3","6","60","2025-05-27 16:52:21","2025-05-27 16:52:21"
"1971","845","3","3","30","2025-05-27 16:52:51","2025-05-27 16:52:51"
"1972","845","7","1","10","2025-05-27 16:52:51","2025-05-27 16:52:51"
"1973","845","33","1","30","2025-05-27 16:52:51","2025-05-27 16:52:51"
"1974","846","3","3","30","2025-05-27 16:53:15","2025-05-27 16:53:15"
"1975","846","17","1","35","2025-05-27 16:53:15","2025-05-27 16:53:15"
"1976","847","3","1","10","2025-05-27 16:54:24","2025-05-27 16:54:24"
"1977","847","9","1","15","2025-05-27 16:54:24","2025-05-27 16:54:24"
"1978","847","14","1","40","2025-05-27 16:54:24","2025-05-27 16:54:24"
"1979","847","17","1","35","2025-05-27 16:54:24","2025-05-27 16:54:24"
"1980","848","7","1","10","2025-05-27 16:54:46","2025-05-27 16:54:46"
"1981","849","3","4","40","2025-05-27 16:55:11","2025-05-27 16:55:11"
"1982","849","36","1","25","2025-05-27 16:55:11","2025-05-27 16:55:11"
"1983","850","7","1","10","2025-05-27 16:55:33","2025-05-27 16:55:33"
"1984","850","8","1","60","2025-05-27 16:55:33","2025-05-27 16:55:33"
"1985","850","15","1","40","2025-05-27 16:55:33","2025-05-27 16:55:33"
"1986","851","3","3","30","2025-05-27 16:55:59","2025-05-27 16:55:59"
"1987","851","7","1","10","2025-05-27 16:55:59","2025-05-27 16:55:59"
"1988","852","7","1","10","2025-05-27 16:56:26","2025-05-27 16:56:26"
"1989","852","15","1","40","2025-05-27 16:56:26","2025-05-27 16:56:26"
"1990","852","22","1","20","2025-05-27 16:56:26","2025-05-27 16:56:26"
"1991","854","3","2","20","2025-05-27 16:57:07","2025-05-27 16:57:07"
"1992","855","3","1","10","2025-05-27 16:57:20","2025-05-27 16:57:20"
"1993","856","7","1","10","2025-05-27 16:57:46","2025-05-27 16:57:46"
"1994","856","8","2","120","2025-05-27 16:57:46","2025-05-27 16:57:46"
"1995","856","17","1","35","2025-05-27 16:57:46","2025-05-27 16:57:46"
"1996","857","3","6","60","2025-05-27 16:58:16","2025-05-27 16:58:16"
"1997","857","7","1","10","2025-05-27 16:58:16","2025-05-27 16:58:16"
"1998","857","13","1","20","2025-05-27 16:58:16","2025-05-27 16:58:16"
"1999","857","17","2","70","2025-05-27 16:58:16","2025-05-27 16:58:16"
"2000","858","3","2","20","2025-05-27 16:58:47","2025-05-27 16:58:47"
"2001","859","3","1","10","2025-05-27 16:59:39","2025-05-27 16:59:39"
"2002","859","9","3","45","2025-05-27 16:59:39","2025-05-27 16:59:39"
"2003","859","17","1","35","2025-05-27 16:59:39","2025-05-27 16:59:39"
"2004","859","22","1","20","2025-05-27 16:59:39","2025-05-27 16:59:39"
"2005","859","25","1","100","2025-05-27 16:59:39","2025-05-27 16:59:39"
"2006","860","3","10","100","2025-05-27 17:00:19","2025-05-27 17:00:19"
"2007","860","7","2","20","2025-05-27 17:00:19","2025-05-27 17:00:19"
"2008","861","3","2","20","2025-05-27 17:00:34","2025-05-27 17:00:34"
"2009","862","3","2","20","2025-05-27 17:00:53","2025-05-27 17:00:53"
"2010","863","7","1","10","2025-05-27 17:01:22","2025-05-27 17:01:22"
"2011","864","3","3","30","2025-05-27 17:01:42","2025-05-27 17:01:42"
"2012","864","17","1","35","2025-05-27 17:01:42","2025-05-27 17:01:42"
"2013","865","3","4","40","2025-05-27 17:02:01","2025-05-27 17:02:01"
"2014","866","3","2","20","2025-05-27 17:02:49","2025-05-27 17:02:49"
"2015","866","7","2","20","2025-05-27 17:02:49","2025-05-27 17:02:49"
"2016","866","8","1","60","2025-05-27 17:02:49","2025-05-27 17:02:49"
"2017","866","17","1","35","2025-05-27 17:02:49","2025-05-27 17:02:49"
"2018","866","27","1","10","2025-05-27 17:02:49","2025-05-27 17:02:49"
"2019","867","3","2","20","2025-05-27 17:02:50","2025-05-27 17:02:50"
"2020","867","7","2","20","2025-05-27 17:02:50","2025-05-27 17:02:50"
"2021","867","8","1","60","2025-05-27 17:02:50","2025-05-27 17:02:50"
"2022","867","17","1","35","2025-05-27 17:02:50","2025-05-27 17:02:50"
"2023","867","27","1","10","2025-05-27 17:02:50","2025-05-27 17:02:50"
"2024","868","3","4","40","2025-05-27 17:03:34","2025-05-27 17:03:34"
"2025","868","6","1","35","2025-05-27 17:03:34","2025-05-27 17:03:34"
"2026","868","8","1","60","2025-05-27 17:03:34","2025-05-27 17:03:34"
"2027","868","14","1","40","2025-05-27 17:03:34","2025-05-27 17:03:34"
"2028","868","17","1","35","2025-05-27 17:03:34","2025-05-27 17:03:34"
"2029","869","3","1","10","2025-05-27 17:03:51","2025-05-27 17:03:51"
"2030","870","3","4","40","2025-05-27 17:04:27","2025-05-27 17:04:27"
"2031","870","8","1","60","2025-05-27 17:04:27","2025-05-27 17:04:27"
"2032","870","13","1","20","2025-05-27 17:04:27","2025-05-27 17:04:27"
"2033","871","3","2","20","2025-05-27 17:05:08","2025-05-27 17:05:08"
"2034","871","8","1","60","2025-05-27 17:05:08","2025-05-27 17:05:08"
"2035","872","3","2","20","2025-05-27 17:05:42","2025-05-27 17:05:42"
"2036","872","15","1","40","2025-05-27 17:05:42","2025-05-27 17:05:42"
"2037","873","3","2","20","2025-05-27 17:05:58","2025-05-27 17:05:58"
"2038","874","7","1","10","2025-05-27 17:06:14","2025-05-27 17:06:14"
"2039","875","3","2","20","2025-05-27 17:06:59","2025-05-27 17:06:59"
"2040","875","17","1","35","2025-05-27 17:06:59","2025-05-27 17:06:59"
"2041","876","3","3","30","2025-05-27 17:07:43","2025-05-27 17:07:43"
"2042","876","9","2","30","2025-05-27 17:07:43","2025-05-27 17:07:43"
"2043","877","7","1","10","2025-05-27 17:08:06","2025-05-27 17:08:06"
"2044","878","22","1","20","2025-05-27 17:08:42","2025-05-27 17:08:42"
"2045","879","3","4","40","2025-05-27 17:09:07","2025-05-27 17:09:07"
"2046","880","3","2","20","2025-05-27 17:09:37","2025-05-27 17:09:37"
"2047","880","7","1","10","2025-05-27 17:09:37","2025-05-27 17:09:37"
"2048","880","17","1","35","2025-05-27 17:09:37","2025-05-27 17:09:37"
"2049","880","22","1","20","2025-05-27 17:09:37","2025-05-27 17:09:37"
"2050","881","3","3","30","2025-05-27 17:09:57","2025-05-27 17:09:57"
"2051","882","15","1","40","2025-05-27 17:10:17","2025-05-27 17:10:17"
"2052","883","14","1","40","2025-05-27 17:10:40","2025-05-27 17:10:40"
"2053","884","3","3","30","2025-05-27 17:11:03","2025-05-27 17:11:03"
"2054","885","3","3","30","2025-05-27 17:11:26","2025-05-27 17:11:26"
"2055","885","17","1","35","2025-05-27 17:11:26","2025-05-27 17:11:26"
"2056","886","6","1","35","2025-05-27 17:13:11","2025-05-27 17:13:11"
"2057","887","6","1","35","2025-05-27 17:13:26","2025-05-27 17:13:26"
"2058","888","6","1","35","2025-05-27 17:13:40","2025-05-27 17:13:40"
"2059","889","22","1","20","2025-05-27 17:14:45","2025-05-27 17:14:45"
"2060","890","22","2","40","2025-05-27 17:15:10","2025-05-27 17:15:10"
"2061","891","22","1","20","2025-05-27 17:16:19","2025-05-27 17:16:19"
"2062","892","15","2","80","2025-05-27 17:16:43","2025-05-27 17:16:43"
"2063","893","22","1","20","2025-05-27 17:17:22","2025-05-27 17:17:22"
"2064","894","13","1","20","2025-05-27 17:17:52","2025-05-27 17:17:52"
"2065","895","14","1","40","2025-05-27 17:20:45","2025-05-27 17:20:45"
"2066","896","13","1","20","2025-05-27 17:21:02","2025-05-27 17:21:02"
"2067","897","15","1","40","2025-05-27 17:21:20","2025-05-27 17:21:20"
"2068","898","8","1","60","2025-05-27 17:23:41","2025-05-27 17:23:41"
"2069","899","28","3","60","2025-05-27 17:25:02","2025-05-27 17:25:02"
"2070","899","37","3","180","2025-05-27 17:25:02","2025-05-27 17:25:02"
"2071","900","3","2","20","2025-05-27 17:26:26","2025-05-27 17:26:26"
"2072","900","6","1","35","2025-05-27 17:26:26","2025-05-27 17:26:26"
"2073","900","7","1","10","2025-05-27 17:26:26","2025-05-27 17:26:26"
"2074","900","9","3","45","2025-05-27 17:26:26","2025-05-27 17:26:26"
"2075","900","15","3","120","2025-05-27 17:26:26","2025-05-27 17:26:26"
"2076","900","37","2","120","2025-05-27 17:26:26","2025-05-27 17:26:26"
"2077","900","41","1","5","2025-05-27 17:26:26","2025-05-27 17:26:26"
"2078","901","25","1","100","2025-05-27 17:26:43","2025-05-27 17:26:43"
"2079","902","3","6","60","2025-05-27 17:27:52","2025-05-27 17:27:52"
"2080","902","7","1","10","2025-05-27 17:27:52","2025-05-27 17:27:52"
"2081","902","15","1","40","2025-05-27 17:27:52","2025-05-27 17:27:52"
"2082","902","28","4","80","2025-05-27 17:27:52","2025-05-27 17:27:52"
"2083","902","37","1","60","2025-05-27 17:27:52","2025-05-27 17:27:52"
"2084","903","25","1","100","2025-05-27 17:28:10","2025-05-27 17:28:10"
"2085","904","3","3","30","2025-05-27 17:28:33","2025-05-27 17:28:33"
"2086","905","25","1","100","2025-05-27 17:28:52","2025-05-27 17:28:52"
"2087","906","3","2","20","2025-05-28 15:50:59","2025-05-28 15:50:59"
"2088","906","24","1","25","2025-05-28 15:50:59","2025-05-28 15:50:59"
"2089","907","3","8","80","2025-05-28 15:56:14","2025-05-28 15:56:14"
"2090","907","7","6","60","2025-05-28 15:56:14","2025-05-28 15:56:14"
"2091","907","9","3","45","2025-05-28 15:56:14","2025-05-28 15:56:14"
"2092","907","15","1","40","2025-05-28 15:56:14","2025-05-28 15:56:14"
"2093","907","21","8","40","2025-05-28 15:56:14","2025-05-28 15:56:14"
"2094","907","26","2","120","2025-05-28 15:56:14","2025-05-28 15:56:14"
"2095","907","27","1","10","2025-05-28 15:56:14","2025-05-28 15:56:14"
"2096","907","28","6","120","2025-05-28 15:56:14","2025-05-28 15:56:14"
"2097","908","25","1","100","2025-05-28 15:56:33","2025-05-28 15:56:33"
"2098","909","3","8","80","2025-05-28 15:57:50","2025-05-28 15:57:50"
"2099","909","23","3","105","2025-05-28 15:57:50","2025-05-28 15:57:50"
"2100","909","37","11","660","2025-05-28 15:57:50","2025-05-28 15:57:50"
"2101","910","25","1","100","2025-05-28 15:58:06","2025-05-28 15:58:06"
"2102","911","3","2","20","2025-05-28 15:58:29","2025-05-28 15:58:29"
"2103","912","3","1","10","2025-05-28 15:58:50","2025-05-28 15:58:50"
"2104","913","3","3","30","2025-05-28 15:59:06","2025-05-28 15:59:06"
"2105","914","3","4","40","2025-05-28 16:00:09","2025-05-28 16:00:09"
"2106","914","7","1","10","2025-05-28 16:00:09","2025-05-28 16:00:09"
"2107","914","24","1","25","2025-05-28 16:00:09","2025-05-28 16:00:09"
"2108","915","3","1","10","2025-05-28 16:00:29","2025-05-28 16:00:29"
"2109","916","3","12","120","2025-05-28 16:01:52","2025-05-28 16:01:52"
"2110","916","7","3","30","2025-05-28 16:01:52","2025-05-28 16:01:52"
"2111","916","8","2","120","2025-05-28 16:01:52","2025-05-28 16:01:52"
"2112","916","9","6","90","2025-05-28 16:01:52","2025-05-28 16:01:52"
"2113","916","12","2","30","2025-05-28 16:01:52","2025-05-28 16:01:52"
"2114","916","15","2","80","2025-05-28 16:01:52","2025-05-28 16:01:52"
"2115","916","24","2","50","2025-05-28 16:01:52","2025-05-28 16:01:52"
"2116","916","45","3","90","2025-05-28 16:01:52","2025-05-28 16:01:52"
"2117","917","3","10","100","2025-05-28 16:03:38","2025-05-28 16:03:38"
"2118","917","8","2","120","2025-05-28 16:03:38","2025-05-28 16:03:38"
"2119","917","9","8","120","2025-05-28 16:03:38","2025-05-28 16:03:38"
"2120","917","15","2","80","2025-05-28 16:03:38","2025-05-28 16:03:38"
"2121","917","24","1","25","2025-05-28 16:03:38","2025-05-28 16:03:38"
"2122","917","28","5","100","2025-05-28 16:03:38","2025-05-28 16:03:38"
"2123","918","3","3","30","2025-05-28 16:03:56","2025-05-28 16:03:56"
"2124","919","3","1","10","2025-05-28 16:04:16","2025-05-28 16:04:16"
"2125","919","24","1","25","2025-05-28 16:04:16","2025-05-28 16:04:16"
"2126","920","3","1","10","2025-05-28 16:04:35","2025-05-28 16:04:35"
"2127","920","24","1","25","2025-05-28 16:04:35","2025-05-28 16:04:35"
"2128","921","8","1","60","2025-05-28 16:04:56","2025-05-28 16:04:56"
"2129","922","7","1","10","2025-05-28 16:05:17","2025-05-28 16:05:17"
"2130","922","15","1","40","2025-05-28 16:05:17","2025-05-28 16:05:17"
"2131","922","24","1","25","2025-05-28 16:05:17","2025-05-28 16:05:17"
"2132","923","7","1","10","2025-05-28 16:05:51","2025-05-28 16:05:51"
"2133","923","12","1","15","2025-05-28 16:05:51","2025-05-28 16:05:51"
"2134","923","24","1","25","2025-05-28 16:05:51","2025-05-28 16:05:51"
"2135","924","3","2","20","2025-05-28 16:06:32","2025-05-28 16:06:32"
"2136","924","7","1","10","2025-05-28 16:06:32","2025-05-28 16:06:32"
"2137","924","8","1","60","2025-05-28 16:06:32","2025-05-28 16:06:32"
"2138","924","12","1","15","2025-05-28 16:06:32","2025-05-28 16:06:32"
"2139","924","24","1","25","2025-05-28 16:06:32","2025-05-28 16:06:32"
"2140","925","15","1","40","2025-05-28 16:07:11","2025-05-28 16:07:11"
"2141","925","24","1","25","2025-05-28 16:07:11","2025-05-28 16:07:11"
"2142","925","34","2","40","2025-05-28 16:07:11","2025-05-28 16:07:11"
"2143","926","3","1","10","2025-05-28 16:07:26","2025-05-28 16:07:26"
"2144","926","7","1","10","2025-05-28 16:07:26","2025-05-28 16:07:26"
"2145","927","3","2","20","2025-05-28 16:07:44","2025-05-28 16:07:44"
"2146","927","8","1","60","2025-05-28 16:07:44","2025-05-28 16:07:44"
"2147","928","3","2","20","2025-05-28 16:08:08","2025-05-28 16:08:08"
"2148","929","7","1","10","2025-05-28 16:08:27","2025-05-28 16:08:27"
"2149","929","24","1","25","2025-05-28 16:08:27","2025-05-28 16:08:27"
"2150","930","3","3","30","2025-05-28 16:08:52","2025-05-28 16:08:52"
"2151","930","7","1","10","2025-05-28 16:08:52","2025-05-28 16:08:52"
"2152","930","24","1","25","2025-05-28 16:08:52","2025-05-28 16:08:52"
"2153","931","3","2","20","2025-05-28 16:09:46","2025-05-28 16:09:46"
"2154","931","6","1","35","2025-05-28 16:09:46","2025-05-28 16:09:46"
"2155","931","8","1","60","2025-05-28 16:09:46","2025-05-28 16:09:46"
"2156","931","12","1","15","2025-05-28 16:09:46","2025-05-28 16:09:46"
"2157","931","15","1","40","2025-05-28 16:09:46","2025-05-28 16:09:46"
"2158","931","24","1","25","2025-05-28 16:09:46","2025-05-28 16:09:46"
"2159","931","32","1","20","2025-05-28 16:09:46","2025-05-28 16:09:46"
"2160","931","45","1","30","2025-05-28 16:09:46","2025-05-28 16:09:46"
"2161","932","6","1","35","2025-05-28 16:10:37","2025-05-28 16:10:37"
"2162","932","8","1","60","2025-05-28 16:10:37","2025-05-28 16:10:37"
"2163","932","9","2","30","2025-05-28 16:10:37","2025-05-28 16:10:37"
"2164","932","24","1","25","2025-05-28 16:10:37","2025-05-28 16:10:37"
"2165","932","28","2","40","2025-05-28 16:10:37","2025-05-28 16:10:37"
"2166","933","7","1","10","2025-05-28 16:10:52","2025-05-28 16:10:52"
"2167","934","3","3","30","2025-05-28 16:11:09","2025-05-28 16:11:09"
